x,y,mass,size,ecc,signal,raw_mass,ep,frame,particle
341.12789577546573,169.73304898665677,976.5067375390214,2.9666448531996026,0.26197198090616425,468.43997841941456,1223.4897622408864,0.002829230563811458,0,21
397.8831891463216,169.71664461175607,919.0464089940917,3.0227750388284025,0.17901790512957863,464.0723513289753,1238.3255629005587,0.028780901496136792,0,22
453.38379068791875,171.50697480412404,1037.5074131616166,3.1743950999438013,0.2867581602566776,451.4912179950516,1167.9888284590272,0.04652124715635732,0,23
57.126624491221165,227.9899791991014,972.8998048237014,2.8611913352284715,0.22090622914410668,552.5794266365282,1249.5428184855186,0.04627989378167851,0,24
112.33171992338931,226.96140559985875,1048.3862693389738,3.11534167230868,0.19295026306201654,495.0870768763339,1174.3461381244724,0.037171125982953405,0,25
170.13717395760287,227.6276850632694,1027.7956015649722,2.907239911729713,0.12989946455094414,469.6739324643105,1290.2704031153537,0.02094272814594289,0,26
227.57740770107898,227.78823176691026,1025.0542716311234,3.2131955259486267,0.01926265546963932,502.83409975458915,1200.648125091361,0.03802355838993045,0,27
284.20508881697145,229.15733444687646,971.1650755536249,2.9101033140460593,0.09625106878194513,496.7439010194453,1152.8522238370335,0.06608681959247995,0,28
341.51260896828967,226.5320580629337,1055.0185340348612,3.1351213266328957,0.12432818133244224,492.2743640327063,1234.4017482103768,0.01042502162800012,0,29
399.5814097974626,227.77555223952731,987.0192984327113,3.193960897478349,0.123132442066634,470.5427046214759,1148.6684128254853,0.003622233104530359,0,30
455.4679821702606,228.39066680147013,1086.3066187334755,2.6168869671062014,0.00607833846124175,458.71870005280556,1161.9401403884672,0.02745702434609182,0,31
55.70012583456604,285.907747335664,978.9745828281555,2.893240812068158,0.0002969981779158304,483.94233300108266,1112.2525569087509,0.054967339926274374,0,32
112.85120183637224,283.8046929116947,1037.643608357444,3.168634862004534,0.06654699065240334,508.9675445775245,1240.5587313484154,0.010830812118899403,0,33
169.28998051911034,284.0546346412887,1000.4586624091064,2.976746670937927,0.2943829571979818,557.7348811103772,1100.1386164001879,0.09866982015185297,0,34
227.33333285845677,285.07959539125886,954.2387139423338,3.196134658865485,0.06120394396621227,470.1292931947458,1229.596067630346,0.03839518134771783,0,35
283.4288653632369,282.9736381499418,1027.7165002316196,3.046134460476125,0.29912070332287305,502.26198629438187,1189.9275558344214,0.09679067314833602,0,36
342.17145990122776,284.7579582918946,1029.0197982429302,3.1463626788641776,0.17034341560630298,468.64211655804576,1165.9366714048379,0.05333874308310323,0,37
401.1360846882295,286.44117533613627,1039.3099634326456,3.1951968100588104,0.046495553431817015,542.9275705647306,1282.1081636259078,0.003447099283276278,0,38
454.12157299107923,284.85885387772043,958.905411422848,3.315075329887108,0.0022448988320299844,503.78495589292925,1179.623698463606,0.005999083458534827,0,39
57.15660035123272,339.2012870526021,926.5680284842354,3.1265736647114575,0.17644390443422106,591.7859368699047,1134.8355850432513,0.05942944280138205,0,40
113.36242051759808,340.520392238023,1025.5069357806722,3.305862695793459,0.26457216514167825,517.1672726056182,1089.3871549524774,0.03215841028694512,0,41
170.52587578025026,340.72123653427354,946.3192135431217,2.620990830010424,0.0033560259260630664,432.715171351687,1120.6682420347531,0.08148759426853727,0,42
227.7126041230009,342.39931356412103,958.4357082024462,3.0792817004414137,0.12548319576851003,526.8139623780637,1245.1430239627607,0.09576934080154231,0,43
283.40879069161866,341.1746984962947,999.9040799995473,3.060693380163334,0.23300660290478709,504.2497009217308,1176.1683414049755,0.051787857566857845,0,44
340.84702542426004,339.65865038862904,959.1220800835017,3.084323365981966,0.0035427264537013833,480.1047874808971,1160.2653108405245,0.010076152112137304,0,45
399.9901521358021,341.27955078251506,1048.94206706186,3.0157235339063577,0.16288251173172222,524.2564324880606,1166.3730714123376,0.05738453020245975,0,46
456.09385062213414,341.46360785480624,1051.0611144609566,2.8925806020867775,0.19524367951321042,501.2354006104753,1268.555353367407,0.05057246994541248,0,47
55.703945122471865,397.722926623683,940.0441436927385,3.108775400822436,0.21300028236676366,556.637719145884,1199.9328166801265,0.061360543504692416,0,48
113.05255171324202,397.2571054599898,1017.8682486077837,3.388919558452046,0.18187518583504245,554.928628662697,1138.8143888771122,0.006070718460191172,0,49
169.84527998744227,400.35069195465735,963.9002730131645,3.0448578798833847,0.18312219583004197,480.6663270535185,1159.425198158183,0.030954350813762743,0,50
226.65262837746852,399.0607114259585,1040.0359560834827,3.0553639458661643,0.14186615464624996,490.6508169815084,1155.2330110234363,0.09792432395867944,0,51
284.8293954105503,399.1537952350964,1058.9092426408592,3.2112771172061767,0.17822879608535633,417.8140063313156,1093.9822861121968,0.008448089567707196,0,52
341.29257080719793,398.0655843245641,979.9372530340088,2.8498550763469774,0.03322509551892048,537.9547983646498,1201.4669233151872,0.029293590650383717,0,53
398.66829442370425,397.5674345267928,993.3949393593438,3.045432559677493,0.2094570734153148,512.6740227271168,1243.5617419823484,0.0948147684514834,0,54
453.88550534734384,397.7672387418814,941.5161999487791,3.1509723784948087,0.07040167963847824,490.15642486400174,1049.034288253634,0.04742425814253866,0,55
57.061476806611005,453.8331735367915,949.0941194240658,3.106244645718516,0.04238678012613016,505.5310012152699,1317.0566089612016,0.06024169621534105,0,56
113.93776939135121,456.6902023675215,998.6283322908138,3.060887104562763,0.019337229736472627,500.8498023524882,1104.0030399549394,0.09853645621682222,0,57
170.9524928062692,454.9924727850012,965.9192723734783,3.4062800329557006,0.0014954895883418694,530.8416069619755,1196.8018278605307,0.037971932648166576,0,58
227.7749380569194,456.4171128528179,970.7985333388996,3.0238247858732556,0.134215221841236,476.4722447325446,1192.497335048407,0.09186646150612952,0,59
285.55073315450437,454.70018388027734,1114.9832034807418,2.9820538460176764,0.029263412031894795,494.13133007576937,1215.5572584920944,0.06146062192524261,0,60
342.86908932532936,455.5398675495727,977.6463704066068,3.0421069341578493,0.0646712130990655,506.65948333028814,1283.02322167158,0.04419010737450705,0,61
396.99775319050167,455.294345548333,1081.3700669732343,2.9881915565389887,0.11217655208796702,485.4381139125763,1154.0122899481398,0.018194295527675264,0,62
456.7620390433423,453.7429519118654,1116.5512335779035,3.1638895145235795,0.004877132967815534,537.4706809062048,1241.261531107067,0.07235593540918032,0,63
56.82933172537172,57.821600055594594,922.6083583630044,2.946927978337149,0.1012469119153316,440.78951970774193,1263.6196322867816,0.026729966881059698,1,0
114.49749466346114,56.805435540401156,1036.9815602493281,3.4719543868659226,0.19779425877493584,487.36541052028537,1207.1198501834397,0.03162753771849743,1,1
170.27642883523322,55.16096426560725,971.6643487344925,2.8738076805735737,0.16404403807215318,511.35917971514107,1077.3163042197107,0.09645812044363113,1,2
226.90118899372018,56.77556252999881,1075.0617931913605,3.0803856566157624,0.02506860964454347,494.88771028295054,1200.7942003681003,0.09532037745086486,1,3
284.9449814273486,57.330007671435524,932.0868302570606,2.831810172265908,0.2282516520963621,497.00496258513647,1234.3115509582026,0.0331474323659124,1,4
343.53144919574,57.104406580789714,1017.856433813566,3.2183167238754944,0.2813116297607938,504.17335219284774,1194.2469838460418,0.07111627981941575,1,5
398.92210955694827,56.18143259340212,996.4000703780106,3.2519411705760812,0.18973387040723588,473.30588031954767,1170.465174674077,0.02706106951951939,1,6
455.2421243030941,54.05916784510349,981.3243001409577,3.097060656612628,0.09971314051084938,526.6694954121394,1285.413568335902,0.01904195046663495,1,7
56.22458690551209,113.51119078147008,953.288046792602,2.8192931106847454,0.03866322140114254,486.46473928281756,1131.7003963823433,0.042679562166437826,1,8
112.68221188857844,113.1449932930679,976.274353319048,2.8656304520477587,0.01288728821269337,535.35352550955,1211.9542824749544,0.08430582409657514,1,9
168.78971904346892,115.27410197382697,1008.5254093009825,2.9419868452125497,0.11296161983897453,507.6947593533062,1226.1152374302637,0.09960157551025271,1,10
227.78817514178883,113.45314387460675,957.7339767511215,3.171809211635547,0.19184833064715826,452.8670677228815,1246.241926925686,0.08584344850731826,1,11
284.95238166868,112.82149306026712,957.1411798111285,2.9982132264216057,0.17955854671297986,462.2358062094699,1262.881774657035,0.018613875410423888,1,12
343.02386321744336,113.59805064965488,944.559851253098,3.045892072891686,0.017073960638535255,485.8753502667339,1244.3595615404943,0.0982230697473585,1,13
396.7763124301695,113.90174871935987,954.7317393659084,3.0308159984297736,0.21447729086885728,537.1448090446955,1160.0962967783025,0.00961910000144748,1,14
455.46762896080344,114.34575177041992,960.7928853264796,3.36524186938136,0.18124026156512135,539.854364323752,1160.6108335908766,0.07107615350219297,1,15
55.05109178792193,170.5742143099504,1029.5660364426242,2.7967966941183557,0.0120544717885411,523.4354361567123,1263.1586650569336,0.0004363621514715366,1,16
114.74255060494289,171.06940987725952,1002.2329140481734,3.151670606528813,0.07719920615849496,461.1948542198487,1151.2215585215893,0.00576926716664401,1,17
172.91843770625738,172.47743696616362,1060.7741208248847,3.3231964848324096,0.2592223412226447,508.6187228310909,1244.9288331589487,0.019502946764482734,1,18
226.72666302833775,169.22455336145157,992.3384519870893,2.835173855732105,0.20997665104129426,510.00647034908616,1211.1307983950846,0.05550102459399053,1,19
283.8943733516269,168.4042573801974,1027.3055915446223,3.0485288542647724,0.279538385865895,498.7195071131757,1224.773483713344,0.09166802844993673,1,20
342.0507462205309,171.61585327484454,1018.4852962819565,3.133683537057202,0.12501123092473895,501.5549629697854,1162.5838494222385,0.010948732570081521,1,21
398.35455547883873,169.79112571334542,943.7535322448923,3.2531549850333112,0.2103812421328073,516.1230156268201,1318.3317571166288,0.014643617455697956,1,22
455.5747368247458,168.0216238936406,1151.5881207555317,2.9544941169273558,0.0841765861598248,488.06666258179376,1222.3395336036183,0.08118701531875856,1,23
56.50136541211419,225.70582934842824,994.3041803473458,3.355343969423524,0.041701523553679586,508.114561583306,1145.460138329177,0.01948376864813919,1,24
113.95621354881156,227.43078228784537,993.2986389595317,2.8783520541325425,0.13180501855686752,580.1529013927005,1184.1913649892579,0.009993180897236366,1,25
168.4170465998209,225.96388934780805,965.0889270133714,2.989686432104757,0.2862324837210023,516.6438956517594,1240.5968731065916,0.03220806062960361,1,26
227.03802376101262,229.90221512469367,1017.0220221750773,2.824788107177884,0.2757479696799935,472.4687307649922,1128.6966687241038,0.05562184527241746,1,27
286.733974021964,227.1184204239348,1034.4305850489443,3.195333073995626,0.26382702267349756,523.3042309659544,1094.3226357214473,0.05530130063444059,1,28
339.8350720423973,229.73036893483768,1008.8559915002515,3.125421920029833,0.01119308772087828,470.3883453638934,1110.1176134765371,0.030874848850300497,1,29
398.53745424952456,226.38773979599037,1028.2458640636455,3.138018283035079,0.023795069754434472,470.56701897595354,1156.6058588435496,0.04770828662473765,1,30
454.9076422001816,229.12207126809778,931.8974584573674,2.7155896467719733,0.05663366935909962,502.5876150867502,1129.1643396147906,0.014017974220333174,1,31
57.299342444447845,284.9100787699411,1052.9276408070907,2.739644052517298,0.1924981216089771,530.7427020125232,1174.9038965781715,0.08198111081856883,1,32
112.85230185560211,285.4608011836893,1058.1747907153238,2.9387595842056906,0.09714810073902476,512.8689617338159,1179.4293208254098,0.0033609969186250924,1,33
168.50636249069163,284.46271913308584,1016.0224756923019,3.2041765642004947,0.057218147196815415,501.2361820034486,1196.3090592237218,0.04210549129957121,1,34
227.58613671699408,284.9491095928667,948.7410402777912,3.2033954096475714,0.10582346155748802,460.4922477910116,1272.4957695288301,0.0491565767336999,1,35
284.4370424635861,285.25951907209037,1050.0916984774703,3.285396953445294,0.22688826651103514,450.1548524078447,1089.3527729299485,0.002647910130496345,1,36
341.5553519295415,285.0376296016965,970.401059613501,2.8170847443345295,0.07678172456422312,518.4675586358386,1112.8345471942712,0.0025501563960197873,1,37
398.6896381495601,285.3914689184339,1075.4935341560158,2.784942323955725,0.2800165070534792,485.45807715353016,1232.7476255909971,0.06166389313959508,1,38
454.72497351249916,283.7970053493347,1037.064088349251,3.181831920442775,0.22123813355754465,533.4097912022389,1148.838413121911,0.03112231092042238,1,39
56.46695085242696,340.91953777487595,1012.9123093498613,3.0970245117739164,0.21230427302402302,474.6857006442583,1119.007955262257,0.08468742031139126,1,40
116.2680908157243,340.5415857466601,1009.2917288759458,3.2298753681915637,0.1519419931495138,457.84506917969117,1257.9677808602464,0.02749708738371165,1,41
170.80656729454776,342.1454322984685,1017.1001728710511,2.870508114304096,0.11000626837722832,473.7030552745041,1179.7542147536294,0.08831268820359235,1,42
226.1376167525068,341.30963601568857,945.3908836456521,3.0661039057175192,0.10204168610654381,485.2861351791887,1223.7085691419036,0.01035102683100585,1,43
285.1025113938054,341.82897366462817,998.053539975758,2.937391542814759,0.23865756032722996,532.443514088856,1180.4253791025703,0.03927100585609238,1,44
339.85862294238973,341.06037172235636,981.1403562605465,2.6166368256469847,0.011616780368698853,528.8328045836065,1073.4029611872018,0.03563174836569394,1,45
398.0683883748353,342.7804128888056,980.0139971855118,3.348724373458313,0.20338284055918207,483.28488418840703,1278.2708218269331,0.03462144553610915,1,46
454.4487850647883,340.99981634248115,1050.4549901867003,2.728224550815397,0.09440997409113994,487.81599063587043,1138.2897455435238,0.06474108228760696,1,47
56.612123603246175,397.75682610557453,1013.8672089860107,2.9010503138948573,0.26781182361317707,482.51018349007796,1237.2223436358815,0.016317815706414364,1,48
114.18518672087359,398.5456678325078,996.9538472646033,2.91172353752681,0.0030388012024376463,516.507612291011,1323.7079491638965,0.0954268276760615,1,49
171.06688157407973,398.73094734243165,1048.799497490792,3.617702438972057,0.2767168721986891,514.539305339351,1242.2409044592991,0.068524743210572,1,50
225.78804132752657,399.730707802565,977.8049181790622,2.8987661466615333,0.13178161854314754,494.77476313336405,1208.2934055284582,0.06986335686866794,1,51
284.8048984920299,397.206805661148,1043.157536935207,2.9676557993917507,0.22213360643343802,534.0582419495956,1246.4334708545919,0.011017004510613316,1,52
340.55354052021084,397.83000450899897,984.342303054586,3.0331030924033526,0.02064822459487371,527.3030448481932,1217.0343600705285,0.09071973733366126,1,53
398.3278232178906,395.6970339852468,1003.2068401189077,2.865229662363888,0.15476966887332638,500.5697355992032,1197.9192449988846,0.010081137780178008,1,54
453.73075277367155,399.1644375382476,980.1258332535284,3.0112411306178304,0.1533518887502169,492.59528613465244,1229.2794822482751,0.023208046066978783,1,55
55.78687044318109,456.1791650649227,918.5978893024394,2.930366041832665,0.01719088636215784,550.6265911845992,1246.9276943456844,0.03422690742880228,1,56
111.9983462017709,454.71489916470324,988.3816380311614,3.0513268762163057,0.04625726465688945,516.1791365882863,1144.9770632123543,0.08784721553959879,1,57
172.47743626885773,455.3924146051204,1021.0161414888064,3.1651341906607318,0.16875843622679357,489.64529398271304,1037.7709391955996,0.02479016898311829,1,58
229.88951548867482,456.2210416984019,1062.9924940676972,2.8951170214057913,0.09863567934303098,504.9683645069795,1196.6432740772839,0.0596239409547933,1,59
284.49111307487294,455.5913802060999,1010.7753984650878,2.8143351738421947,0.012129579417901114,461.54446256814003,1201.8003923118565,0.03366708075973723,1,60
340.98548284346344,456.99953464255225,1015.1550942475166,3.0249394555302693,0.09843024275705987,453.91183057867266,1111.3675221923381,0.05592422287009516,1,61
397.19191971123803,455.62029213365525,999.5860058035206,2.8783504105601767,0.297259753231819,491.62337242364947,1142.0992365132295,0.09023032049180275,1,62
454.488968220699,454.3812068148205,1011.2929918158276,3.064976943764917,0.13534372320334637,479.9327197998974,1195.591280304576,0.028819930120056427,1,63
55.9505093653049,56.29656371532857,998.8288520399592,2.8998763708022692,0.18591438036438718,484.6749632284095,1135.577855236932,0.09667639636420328,2,0
112.10367190715493,58.27070717660305,960.2160579164706,2.790581655846709,0.16569982507220984,518.0327551224289,1145.7672426251474,0.04323354227675579,2,1
172.4265140304427,56.818378099879915,907.0878668943733,2.901132009963461,0.2796330779446085,524.7481366884231,1157.2171750985212,0.0705240058791838,2,2
227.7668073687426,57.19622873937744,924.2154039243264,2.7504744401712413,0.2099943065466784,550.1336368568974,1229.6059192910218,0.049837454702179755,2,3
285.7054510344036,56.20932993176907,922.7154864709887,2.9919315226931977,0.25678875264410456,439.3265883186956,1207.7645722137522,0.08163570725758272,2,4
342.39632149315287,55.47276798249786,944.7082408923941,3.01310651616601,0.11761273855855686,528.3324760562082,1208.196136980762,0.057050915294559135,2,5
398.97165311601844,56.804034917388584,1000.3997014774407,2.9769330010385326,0.215452737638381,470.64677359875697,1368.8668471959697,0.08099364737117083,2,6
454.45685693249686,54.630860574801396,1019.0414626418836,3.1050191947945196,0.28772200142399573,523.7752223501782,1103.6966412597646,0.09712613162688684,2,7
56.78135089360143,114.96384641862441,982.9551710277491,3.021431014567865,0.1828288105490902,515.7860605437169,1160.9175425959468,0.07653765223943274,2,8
112.56690235233198,113.59737326481894,985.7950497319608,3.3850025603471705,0.03289676975750948,501.39539510644227,1203.8386626821314,0.04323252958691081,2,9
170.17431832797476,116.09393312127085,1055.3003145751393,2.9342160259333245,0.2512851878566461,529.3577859099489,1167.702054281001,0.0016491258977649915,2,10
229.2935003237195,110.77595747764879,920.9344609244504,3.1408380690246336,0.21153778379976654,521.6367611839937,1287.7079500528382,0.059217694488178076,2,11
283.868693527679,112.59258810471296,1011.8162141014101,2.811368015126122,0.26663864825443,523.1663443205751,1206.109236786198,0.022524780417950696,2,12
339.9763586098631,113.95830232917534,934.2485447231123,2.723767213701845,0.14402402255836286,561.9168360697,1281.7474946400127,0.08519650356015908,2,13
397.3131941842517,113.74362759425064,1071.0537969034892,3.1872800834029293,0.10321115047774612,490.90395149868505,1265.7313446897485,0.07991074484399396,2,14
456.8151022760069,113.77984899736911,934.5452473806007,3.1221484311592387,0.18680740330681314,493.31533472728364,1268.277406164003,0.05039329644302343,2,15
56.22865481726512,170.49697184902737,975.0531225019027,3.17786925075447,0.2920046051237717,539.3011907860085,1252.4605457067833,0.048290783237107116,2,16
116.06463046179643,170.72022986307482,1036.6454278718768,3.053105729823294,0.22858445356925255,492.88220842707796,1127.2579024164165,0.044573266335973284,2,17
171.64939754342194,170.32173074658178,985.8992759032395,3.0482904319204858,0.2460314234351094,498.7460831637346,1260.20857745266,0.007371206911165185,2,18
226.74288046350006,169.72332765005277,988.4276601155605,3.1189380422740367,0.1205096326507446,539.6640768223543,1238.1506002959559,0.0800712973554527,2,19
284.378187606496,168.20538683266278,1008.0762326076923,3.329622432364776,0.23380726343574162,513.431450902852,1232.7527302643487,0.032807114256094116,2,20
340.7398457303055,171.78130734338936,1025.5353974606758,2.721232969593075,0.01331918907317704,532.2716890248257,1221.4053774185015,0.04383163094144879,2,21
398.73664553361243,171.37357668242174,1022.3230510622594,2.9879815504489735,0.15036274006153935,519.7045558016041,1156.357935560452,0.0004003162442779096,2,22
457.84514992712934,169.5461501497723,984.3865902696674,2.682879325079949,0.05968701347795852,547.0461934119149,1223.083398875114,0.032751207831314924,2,23
56.350470772781314,225.23734373620744,922.9822812075795,2.977567219977883,0.1807670296577106,494.3972559558694,1278.419973204241,0.015973846762270916,2,24
115.1675596188358,229.26203676830156,1023.5625228922947,2.732855898139086,0.18654341533594113,489.9520388817918,1251.7855472166545,0.08355130374309944,2,25
170.4304776141941,227.8991059783345,1008.8524673754956,3.0704005907875263,0.2655488629901523,512.1363557925847,1184.0161754884496,0.018976813721076815,2,26
229.93715719590784,228.84717445234173,1080.2741691396982,3.2097905732722882,0.1796575110301058,517.0533291678383,1155.4392687179309,0.006181196107171539,2,27
287.6773296431871,229.42897295054743,1051.6904720699488,2.6591800748705188,0.2413638018953841,492.41833062280824,1187.3072038151684,0.0030209948242070463,2,28
338.6764217170455,225.889886286773,1029.0599405997127,2.8347313646342185,0.015541534691962032,503.4011161407567,1124.6367124279177,0.038933400559165,2,29
397.71187574398914,227.5606763115184,1069.0639507779463,3.3353189596491393,0.08919885783195962,464.2896953549489,1229.4364141473534,0.020314957516739698,2,30
457.98743813096917,227.3390721361719,1036.285399165936,3.1569908577375836,0.0475590087358375,497.8276298350837,1163.4979502457588,0.021267470676003066,2,31
54.90347363377716,284.26400924626296,1016.9820883356675,3.037210568730438,0.20383524998878236,459.87368920121315,1238.7010013589036,0.021122099443796505,2,32
111.88500178586122,284.00634783688196,1003.9225065388956,2.987666936158692,0.17274648152110506,560.9701107413101,1138.5811342980066,0.029625473537930547,2,33
169.62003777426935,285.18827635677627,960.0171288851178,2.890599055831001,0.2634944192681574,540.4196972484068,1308.0594360413243,0.027816228389226805,2,34
226.73672697455817,286.2063964085668,981.1702638488257,3.4985477733277035,0.051301044970845096,482.8659225692079,1093.5034173252764,0.018447158417910593,2,35
285.5946485057562,283.3001504838511,1048.4122796185648,3.4835611072232893,0.2856857722650955,543.7451242243733,1204.2081311019676,0.003891082077421493,2,36
340.21132466182655,284.2159616802199,917.6111429447765,3.2936163645330594,0.16276322131425788,498.8326989564135,1238.7067612596672,0.02994114948165244,2,37
398.59178269215835,286.7295883633076,971.027995720915,2.9073110772749207,0.12900797089365637,503.9839107417121,1088.8363282985833,0.057405550578182134,2,38
454.5678785018195,283.80338864444514,1059.5796807091283,2.859731170047232,0.04593011274101313,492.0337857611229,1219.6964377248619,0.043903511222809694,2,39
54.70735102974855,342.4789229891058,955.8287421956182,3.2104149772047483,0.22751168297956287,560.6632685256043,1202.7785978876484,0.08521791950074506,2,40
114.76884333246662,339.76479994298217,1061.347043821797,3.126160032829204,0.24054054499676716,535.7180203660375,1160.8322223692523,0.06382870239125436,2,41
169.7810336450913,340.63134993407056,991.4275084256103,2.741850692616876,0.1294078808614522,540.0913837363047,1214.2402862276308,0.09618861013685906,2,42
226.67866210150956,343.3332203731654,922.2080294167532,3.3329552117496544,0.22707584929424585,480.5776938289515,1183.5604941061797,0.057352586170844835,2,43
286.06459893489614,339.8247859224171,1071.154757475581,2.921389412482794,0.29248881072713134,501.5495514334195,1285.7719184741063,0.07957950048053125,2,44
340.5766121973197,337.834062933542,1042.6616331434539,3.1438186092176674,0.056688115265906024,510.43803431548133,1186.028957033065,0.00901369820382667,2,45
394.6720977311713,340.89043008371857,954.6531507452049,3.000861528468632,0.26291842522526376,512.0732226003056,1174.23164124633,0.008485844355493433,2,46
455.4789425330932,342.2088962803027,991.5578707398518,2.68360949651242,0.22539364338094287,466.9830400090955,1095.936854253066,0.02616549156329441,2,47
56.428214802832834,396.4791115138313,1024.3941671009784,3.1053396084209153,0.0495235806263437,442.02232937178167,1118.3389843255518,0.008839023541749747,2,48
116.12725833236901,400.54267331111134,947.6395619961482,3.1221682062273377,0.23700893074917476,502.3901821780269,1162.0047478635843,0.06620496046315626,2,49
172.51555734685726,399.6744892843288,1006.838705865835,2.9103420452711535,0.28837815502451386,508.0332259247753,1127.2368720574445,0.07924251003351786,2,50
228.31644575753273,398.38833609535567,1131.324245451845,3.2700340102524024,0.02347770230507106,497.43178106776554,1083.6748423797885,0.008497475312573844,2,51
283.3317911843055,396.0706892768945,1064.1396428051357,2.842048783975044,0.06785666694061862,495.0304857294794,1136.2772244692067,0.0960226004522968,2,52
340.15956018165645,395.95766496266793,997.4762963609289,2.821694109065593,0.20944339234525697,476.56426921558983,1231.341612830068,0.0023291060004693278,2,53
399.4982030772968,397.48887433260717,991.0714016053073,3.1193891794617765,0.19592701989125483,491.6523869462848,1228.2270213342103,0.04152814137387915,2,54
455.8109447143242,395.26977091056773,992.6463250245698,3.0161215551241045,0.06198894781571607,474.1795087050642,1246.1488501180086,0.0020144471496602256,2,55
55.81659953218228,454.47901905218043,1022.7649219208288,3.0561708697451047,0.18887562494177873,520.892356724683,1256.106525661367,0.056775611684119126,2,56
110.4938058213244,454.3102492592654,994.9611042027007,3.2773985459817676,0.01847851827425423,518.9712857769739,1216.9252734500928,0.04278138093629417,2,57
171.08311596884218,457.27092743540993,963.212400487484,3.140270167668965,0.25228334018963383,488.7561477562975,1204.259682925497,0.05383447993330133,2,58
227.68909979968456,455.6317615633438,975.5990049219033,3.3088898956237345,0.1634948818735492,485.77758579900916,1104.750430576122,0.09356067864697415,2,59
284.0874987881372,453.0625422464458,914.5800053523326,3.1263609398423857,0.1862765219125223,488.99963619048435,1099.9945240205857,0.029030925670767038,2,60
340.0883080383994,455.2108447807215,963.6537520534921,3.259869386110708,0.011982577525940763,481.0455293275166,1189.3225466552587,0.06825597934324998,2,61
398.0754207628515,454.83541865653416,988.6289684622171,2.900655059441259,0.18243867487674087,495.655462620344,1123.688688929947,0.07054493312345776,2,62
453.78481516004166,453.17542473594705,910.6636703077545,2.911175709126897,0.12720512944709036,509.0914484879815,1235.4192343791833,0.039096061392830596,2,63
56.917286866087956,55.583247643228106,1058.4873090492758,3.1849398393539583,0.2412875597630062,527.8263733194063,1245.0254132642146,0.008144248124081788,3,0
111.93597267128374,58.90268325141102,932.8050544154333,3.0840724251685248,0.20277299754466943,532.714159734157,1143.8207234972824,0.03241242146014194,3,1
